id,type,date,company,code,source,category,importance,content,tags,importance_num,related_companies
66,個股報導,2025/04/25,亞德客,1590,亞系券商,升評,⭐⭐⭐⭐,"• 亞券商上修25-26年EPS至$40.2/$47.3，介紹27年$57.8，給予未來4季度的24xPE評價，同步升評等至Outperform。
• 券商觀察在中國氣動市場的市佔率持續上升，linear的部分今年佔營收8%，明年10%。
• 車用的部分1Q成長4成，電池的市佔率也在提升中。",#氣動 #車用,4,
67,個股報導,2025/04/29,台達電,2308,美系券商,重申正面,⭐⭐⭐⭐,"• 持有65%的泰達電，公告1Q營收季增2.4%、年增12.5%。
• 資料中心及DC power拉貨強勁，抵銷EV的疲弱。
• 1Q毛利率上升至25.6%、OPM上升至13.3%。
• 券商預期台達電1Q毛利率能升至31.8%，OPM 10.6%。
• 維持正面評價不變，維持Top Pick。",#泰達電 #資料中心,4,
68,個股報導,2025/04/29,景碩,3189,美系券商,維持中性,⭐⭐⭐,"• 更改會計原則，將K6廠從R&D費用變成COGS。
• 業外有晶碩的挹注。
• 不過總體而言，本業低於預期。
• 券商維持中性評價不變。",#會計原則 #K6廠,3,
69,個股報導,2025/05/02,台積電,2330,美系大行,重回Top Pick,⭐⭐⭐⭐⭐,"• 將Top Pick從聯發科移回台積電。
• 主要理由為：1）CoWoS-L需求不變，主要北美CSP廠CAPEX多數維持不變，甚有增加。2）Intel提高Panther Lake在自家18A比重達7成，NovaLake在明年下半年也會分出部分回去Intel，所以成立合資公司已無必要性。",#Top_Pick #CoWoS需求不變 #Intel18A,5,
70,個股報導,2025/05/02,台達電,2308,美系券商,下修獲利,⭐⭐⭐,"• 法說會後，儘管管理層對於2Q展望仍維持正向，但考量關稅衝擊毛利率，也認為下半年明年度低。
• 下修25-27年EPS $18.8/$29.5/$39.9。",#關稅衝擊 #下修獲利,3,
71,個股報導,2025/05/02,致茂,2360,美系大行,略降目標,⭐⭐⭐⭐⭐,"• 雖上修25-26年EPS至$16.5/$17.97，但同樣考量潛在關稅議題，以今年24xPE評價，略降目標。
• 1Q result優於預期。
• 全年來看，預估semi & 光通今年成長37%，測試設備及ATS預估年增2成。",#1Q優於預期 #semi光通增37%,5,
72,個股報導,2025/05/02,研華,2395,美系大行,略降目標,⭐⭐⭐⭐,"• 法說會後，預估今年營收成長2成。
• 短期而言，4月BB ratio仍高於1.1，強勁訂單需求主要來自北美。
• 預估2Q營收年增19%，毛利率在39-41%，OPM：16-18%。
• 產業以醫療、半導體、自動化機器人等。
• 不過考量潛在關稅衝擊，以今年30xPE評價，略降目標。",#營收增2成 #BB_ratio_1.1+ #關稅考量,4,
73,個股報導,2025/05/02,聯發科,2454,美系大行,2Q展望符合預期,⭐⭐⭐⭐,"• 認為法說會上內容都符合預期。
• 1Q result in-line，2Q營收概季持平：in-line。
• 預估全年營收成長雙位數，ASIC明年貢獻營收。",#法說會符合預期 #全年雙位數增長,4,
74,個股報導,2025/05/02,瑞昱,2379,美系大行,維持UW,⭐⭐,"• 1Q result符合預期，預估2Q持續增長，庫存水位健康。
• 但認為上半年以急單為主，擔心下半年趨緩。
• 維持UW評價不變。",#上半年急單 #下半年擔憂 #維持UW,2,
75,個股報導,2025/05/02,日月光,3711,美系大行,略降目標,⭐⭐⭐⭐,"• 法說會後，認為日月光是Blackwell晶片主要測試者，未看到客戶訂單有任何變化，測試的營收有望超越ATM。
• 短期而言，預估2Q營收季持平。
• 不過考量關稅潛在衝擊，以明年14xPE評價，略降目標，但14xPE仍比過往10年平均的12x高。",#Blackwell測試 #關稅考量,4,
76,個股報導,2025/05/02,嘉澤,3533,美系大行,升目標,⭐⭐⭐⭐,"• 微升目標，原因考量預期1Q毛利率向上。
• 預期2Q營收季增中個位數，毛利率持平。
• 下半年雖尚不明朗，但維持全年增長目標不變。",#毛利率向上 #全年增長,4,
77,個股報導,2025/05/05,新日興,3376,美系券商,降目標,⭐⭐⭐,"• 下修25-27年EPS至$7.6/$10.9/$13.6，以明年26xPE評價，略降目標。
• 認為1Q表現不如預期，系因營業規模未放大但研發費用上升所致。
• 預期2Q展望有望優於過往季節性，不過耳機的部分表現較疲弱。
• 長期仍看好摺疊手機趨勢，評等正向。",#1Q不如預期 #摺疊機看好,3,
78,個股報導,2025/05/05,昇達科,3491,美系券商,升目標,⭐⭐⭐⭐⭐,"• Amazon Project Kuiper上個月底順利發射，正式開始加入地軌道衛星的運營。
• 券商對次肯定主要供應商昇達科。
• 重申今年是低軌衛星元年，預估25-28年EPS為$14.6/$21.1/$28.1/$37.8。
• 維持正面評價不變並微升目標。",#Kuiper發射 #低軌衛星元年,5,
79,個股報導,2025/05/05,緯穎,6669,美系券商,重申正面,⭐⭐⭐⭐⭐,"• 公告取得美國德州土地，券商按讚肯定。
• 重申緯穎今年的ASIC伺服器持續成長，一般性伺服器復甦。
• 再來GPU伺服器滲透率上升，然後客戶的CAPEX不變或增加。
• 維持正向評價不變。",#德州土地 #ASIC成長 #CAPEX不變,5,
80,個股報導,2025/05/06,緯創,3231,澳系券商,升目標,⭐⭐⭐⭐⭐,"• 上修25-26年EPS至$8.6/$11.6，以明年15xPE評價。
• 預期1Q result優於預期，主要來自緯穎的貢獻，同步推升毛利率表現。
• 展望2Q，預期GB200拉貨動能展現，預期今年有3K出貨量，另外緯穎的ASIC伺服器同樣也是好表現。
• 預期緯創的2Q營收季增17%、年增69%。",#GB200_3K #2Q季增17% #年增69%,5,
81,個股報導,2025/05/06,信驊,5274,美系大行,維持EW,⭐⭐⭐⭐,"• 認為1Q result優於預期，預估2Q營收仍在高水位表現。
• 四月營收年增近7成，主要拉貨動能來自於中國。
• 然認為現在交易在PEX 40x，故維持EW評等不變。",#1Q優於預期 #4月年增7成 #PE_40x,4,
82,個股報導,2025/05/06,貿聯,3665,美系大行,4月營收新高,⭐⭐⭐⭐⭐,"• 4月營收來到歷史新高，認為優於預期，QTD達成已39%。
• 認為主要貢獻來自於AEC。
• 5/14法說會。
• 重申正面評價不變。",#4月新高 #QTD_39% #AEC,5,
83,個股報導,2025/05/07,金像電,2368,美系大行,重申正向,⭐⭐⭐⭐,"• 認為由於高階networking PCB良率進度，調高1Q毛利率的預估至29.5%。
• 展望2Q，出貨量持續增加，但考量匯率影響，略往下抓毛利率至28.6%。
• 不過，仍維持正向評價不變。",#良率進度 #1Q毛利率29.5%,4,
84,個股報導,2025/05/07,世界,5347,美系大行,評價觀察,⭐⭐,"• 法說會後，認為wafer price持續承壓。
• 同時比較台積電的3.5xPB，大於30%的26年ROE，世界目前的評價是3.7xPB，19-20%的26年ROE。
• 認為台積電還較具吸引力。",#wafer_price壓 #評價偏高,2,
85,個股報導,2025/05/07,義隆電,2458,美系大行,維持EW,⭐⭐,"• 法說會後，預估2Q營收成長低於過往季節性。
• 維持EW評等不變。",#低於季節性 #維持EW,2,
86,個股報導,2025/05/07,台光電,2383,美系券商,重申正面,⭐⭐⭐⭐⭐,"• 認為接下來8個月內有新增20%的產能出來，先保守預估下半年營收較上半年增加6%。
• 目前在GB200/300有10-15%市占率，在高階switch有50%。
• 認為隨著新產能開出有助於持續推升市佔率。
• 短期而言，預估5-6月營收都有5-10%月增幅。
• 維持正向評價不變。",#產能增20% #switch市佔50% #5-6月月增,5,
87,個股報導,2025/05/07,緯創,3231,歐系大行,上修獲利,⭐⭐⭐⭐⭐,"• 上修25-26年EPS，預估由NT$8.26/9.91上調至NT$9.18/12.54，以明年13xPE評價。
• 認為1Q result優於預期。
• 展望2Q，預估營收季增15%，優於市場預期的9%。
• 預估全年營收成長53%也優於市場預期的42%。
• 同時，緯創也在增加資本支出，持續往北美佈局AI伺服器相關，儘管如此，還是能維持穩定現金流，預期配息率維持60%。
• 最後，持續有新客戶加入，肯定緯創產品組合逐漸從低毛利率NB出走轉型。",#全年增53% #北美佈局 #配息率60%,5,
88,個股報導,2025/05/07,智邦,2345,美系大行,4月營收再新高,⭐⭐⭐⭐⭐,"• 四月營收再創歷史新高，QTD達成40%也優於預期。
• 持續往800G推進。
• 重申正面評價不變。",#4月新高 #QTD_40% #800G,5,
89,個股報導,2025/05/08,川湖,2059,美系大行,重申正向,⭐⭐⭐⭐⭐,"• 認為1Q result大幅優於預期，尤其毛利率76.1%再創新頁。
• 四月營收表現也亮眼，QTD達成35%，亦優於預期。
• 觀察儘管匯率波動大，但毛利率仍會穩在高檔水平。
• 今日下午兩點法說會，肯定龍頭地位，維持正面評價不變。",#毛利率76.1% #QTD_35% #龍頭地位,5,
90,個股報導,2025/05/08,鴻海,2317,美系大行,EV合作正面,⭐⭐⭐⭐,"• 正面解讀與三菱的EV汽車備忘錄。
• 肯定這是好的開始，期待未來更多案子進來。",#三菱EV #備忘錄,4,
91,個股報導,2025/05/08,元太,8069,美系大行,降評至EW,⭐⭐,"• 儘管e-paper長期需求不變，但考量近期消費性的成長性有限。
• 降評至EW。",#消費性有限 #降評EW,2,
92,個股報導,2025/05/08,南電,8046,美系券商,維持中性,⭐⭐⭐,"• 認為1Q毛利率優於預期，因800G載版及成本控制得宜所致。
• 展望2Q，預期營收季增10%，產品組合持續優化。
• 儘管如此，綜合考量匯率及高階產品營收還在5-10%，加上成本T-glass偏高。
• 維持中性評價不變。",#800G #2Q季增10% #維持中性,3,
93,個股報導,2025/05/08,聯詠,3034,美系大行,修獲利,⭐⭐⭐,"• 昨日法說會後，下修25-27年EPS至$34.4/$36.6/$40。
• 雖維持全年營收成長、40%毛利率目標不變。
• 不過，短期因應關稅及補貼的提早拉貨需求暫歇，預期2Q營收增長中位數在季增0.1%（匯率32元假設基礎）。
• 雖維持OW，但下修獲利及目標。",#拉貨暫歇 #2Q季增0.1% #下修獲利,3,
94,個股報導,2025/05/08,群光,2385,美系券商,下修獲利,⭐⭐,"• 法說會後，下修獲利，認為1Q不如預期。
• 預估2Q營收持續增長，泰國產能擴充，但匯率增添不確定性。
• 加上因供給緊缺導致gaming keyboard slow。
• 下修獲利及目標。",#1Q不如預期 #gaming_keyboard慢,2,
95,個股報導,2025/05/09,金像電,2368,美系大行,重申正向,⭐⭐⭐⭐,"• 1Q毛利率優於預期。
• 展望2Q，出貨量持續增加，不過匯率若變動1%，影響毛利率40-50bps。
• 先維持全年EPS$14.63不變，評等正向。",#毛利率優於預期 #匯率影響,4,
96,個股報導,2025/05/09,建準,2421,美系大行,重申正向,⭐⭐⭐⭐,"• 認為1Q毛利率優於預期。
• 預估2Q營收季增10-20%，匯率變動1%，影響毛利率0.3ppt。
• 不過擴產角度未歇，預期今年新增產能20%，到2027年增50%。
• 預估25-27年EPS:$6.7/$6.9/$7.3。",#2Q季增10-20% #產能增20%,4,
97,個股報導,2025/05/09,啟碁,6285,美系券商,重申正向,⭐⭐⭐⭐,"• 預估2Q營收季增7%。
• 低軌道衛星、wifi7、800G enterprise switch為成長主軸。
• 預期2Q毛利率還能較上季提升，至12.3%。
• 維持正面評價不變。",#2Q季增7% #毛利率12.3%,4,
98,個股報導,2025/05/09,智邦,2345,美系券商A,上修目標,⭐⭐⭐⭐⭐,"• 二家有覆蓋的美系券商，不約而同都上修目標。今年EPS預估$40。
• 認為1Q result優於預期。
• 展望2Q，預估營收年增105%，預期毛利率跟OPM受匯率影響略下滑至18.1%/12.3%。
• 預估全年營收年增68%，上下半年持平。
• 800G、ASIC server仍為主要成長動能。",#2Q年增105% #全年增68% #800G,5,
99,個股報導,2025/05/09,智邦,2345,美系券商B,上修目標,⭐⭐⭐⭐⭐,"• 二家有覆蓋的美系券商，不約而同都上修目標。今年EPS預估$41.8，明年$48.9。
• 認為1Q result優於預期。
• 800G、ASIC server仍為主要成長動能。",#EPS_41.8 #上修目標,5,
100,個股報導,2025/05/12,金像電,2368,眾券商,上修,⭐⭐⭐⭐⭐,"• 法說會後，各券商紛紛上修今明天獲利預估。兩家美系今年EPS在$18附近，明年區間在$22-$25。
• 1Q result優於預期，毛利率上升至31.3%。
• 展望2Q，亞系預估營收季增13%，毛利率考量匯率後還有31.4%，持續增長。
• 成長主要來自ASIC server及800G。",#毛利率31.3% #2Q季增13% #ASIC_800G,5,
101,個股報導,2025/05/12,台燿,6274,美系券商,重申正向,⭐⭐⭐⭐⭐,"• 預估2Q產能利用率接近滿載（1Q是85%-90%）。
• 主要是M8材質帶動，搭配急單。
• 下半年有新客戶加入800G行列，泰國廠也會開始貢獻營收，並在4Q25產能達到滿載。
• 另外，M9有望在明年下半年開始量產。
• 預估25-27年EPS: $13.6/$19.3/$25.2，以2H25-1H26的16xPE評價。",#產能滿載 #M9明年下半年 #泰國廠,5,
102,個股報導,2025/05/12,M31,6643,美系券商,下修,⭐⭐,"• 法說會後，下修25-27年EPS至$5.3/$10/$17.5。
• 儘管管理層給出正向展望，同時預期今年營收雙位數增長，但認為OPEX居高不下，難以產出顯著獲利。
• 維持EW，並下修獲利預估。",#OPEX高 #維持EW #下修獲利,2,
103,個股報導,2025/05/12,雙鴻,3324,美系大行,重申正向,⭐⭐⭐⭐⭐,"• 認為1Q毛利率符合預期。
• 展望2Q，預期營收季增28%、年增32%。
• 水冷佔營收有望達25%。",#2Q季增28% #水冷25%,5,
104,個股報導,2025/05/12,台達電,2308,美系大行,重申正面,⭐⭐⭐,"• 四月營收月減6%、年增22%，不如預估。
• 不過認為6月會是當季主要營收貢獻月份，所以維持2Q季增6%預估不變。
• 不過認為side-car CDU下次叫顯著拉貨會在3Q中。",#6月主要貢獻 #CDU_3Q中,3,
105,個股報導,2025/05/14,祥碩,5269,美系券商,重申正向,⭐⭐⭐⭐,"• 肯定法說會上內容，認為持續受益主要客戶市佔率提升。
• 評等維持正向。",#客戶市佔提升 #重申正向,4,
106,個股報導,2025/05/14,奇鋐,3017,美系大行,升目標,⭐⭐⭐⭐⭐,"• 昨日法說會後，升25-27年EPS至$36/$42.6/$51.5，給予今年21xPE評價。
• 認為1Q毛利率、result皆優於預期。
• 預期全年營收季季高，年增超過5成。預估2Q季增15-20%。
• 預估越南產能到2027年翻倍。
• 近期而言，GB300改回Bianca不受影響，反而增加附加價值。
• 在GB200 cold plate及ASIC server的VC都有高市佔率。
• 上調今年毛利率至26%，明年26.2%。",#年增5成+ #2Q季增15-20% #毛利率26%,5,
107,個股報導,2025/05/14,英業達,2356,美系券商,重申正向,⭐⭐⭐⭐,"• 認為AI server營收佔比有提高，同時毛利率也有改善。
• 財務面上，認為1Q results優於預期。
• 預估2Q營收季增8-10%，NB出貨量季增5%。",#AI佔比提高 #2Q季增8-10%,4,
108,個股報導,2025/05/14,廣達,2382,美系大行,升目標,⭐⭐⭐⭐⭐,"• 預估25-27年EPS為$16.6/$18.9/$21.2，以今年19xPE評價。
• 認為主要受惠AI server成長，尤其GB200良率改善。
• 1Q有關稅前拉貨潮，不過NB預估本季也有個位數增長。",#GB200良率改善 #NB個位數增長,5,
